"Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Category","Domain","Domain Category","Value","CV (%)"
"COUNTY","IDAHO","16","NORTH",10,"BOUNDARY","021","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,30.3
"COUNTY","IDAHO","16","NORTH",10,"BOUNDARY","021","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,32.5
"COUNTY","IDAHO","16","NORTH",10,"CLEARWATER","035","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","NORTH",10,"CLEARWATER","035","ACRES GROWN","TOTAL","NOT SPECIFIED",5.72601053880489e+151,29.45
"COUNTY","IDAHO","16","NORTH",10,"CLEARWATER","035","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","NORTH",10,"CLEARWATER","035","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","NORTH",10,"IDAHO","049","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","NORTH",10,"IDAHO","049","ACRES GROWN","TOTAL","NOT SPECIFIED",5.72601053880489e+151,29.45
"COUNTY","IDAHO","16","NORTH",10,"IDAHO","049","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","NORTH",10,"IDAHO","049","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","NORTH",10,"KOOTENAI","055","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","NORTH",10,"KOOTENAI","055","ACRES GROWN","TOTAL","NOT SPECIFIED",7,33.7
"COUNTY","IDAHO","16","NORTH",10,"KOOTENAI","055","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,39.12
"COUNTY","IDAHO","16","NORTH",10,"KOOTENAI","055","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",11,30.3
"COUNTY","IDAHO","16","NORTH",10,"KOOTENAI","055","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",11,32.5
"COUNTY","IDAHO","16","NORTH",10,"KOOTENAI","055","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,83
"COUNTY","IDAHO","16","NORTH",10,"LATAH","057","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","NORTH",10,"LATAH","057","ACRES GROWN","TOTAL","NOT SPECIFIED",5.72601053880489e+151,29.45
"COUNTY","IDAHO","16","NORTH",10,"LATAH","057","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","NORTH",10,"LATAH","057","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","ACRES GROWN","TOTAL","NOT SPECIFIED",5.72601053880489e+151,29.45
"COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","NORTH",10,"NEZ PERCE","069","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","ACRES GROWN","TOTAL","NOT SPECIFIED",5.72601053880489e+151,29.45
"COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,39.12
"COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,32.5
"COUNTY","IDAHO","16","SOUTH CENTRAL",80,"TWIN FALLS","083","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,83
"COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","ACRES BEARING","TOTAL","NOT SPECIFIED",2,32.5
"COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","ACRES GROWN","TOTAL","NOT SPECIFIED",2,33.7
"COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,30.3
"COUNTY","IDAHO","16","SOUTHWEST",70,"ADA","001","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,32.5
"COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","ACRES GROWN","TOTAL","NOT SPECIFIED",8,33.7
"COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,39.12
"COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,30.3
"COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",9,32.5
"COUNTY","IDAHO","16","SOUTHWEST",70,"CANYON","027","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,83
"COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","ACRES BEARING","TOTAL","NOT SPECIFIED",6,32.5
"COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","ACRES GROWN","TOTAL","NOT SPECIFIED",6,33.7
"COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,30.3
"COUNTY","IDAHO","16","SOUTHWEST",70,"GEM","045","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,32.5
"COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","ACRES GROWN","TOTAL","NOT SPECIFIED",5.72601053880489e+151,29.45
"COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","SOUTHWEST",70,"PAYETTE","075","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","ACRES BEARING","TOTAL","NOT SPECIFIED",1.86377062471537e+174,30.18
"COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","ACRES GROWN","TOTAL","NOT SPECIFIED",5.72601053880489e+151,29.45
"COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,87.6
"COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,30.3
"COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,32.5
"COUNTY","IDAHO","16","SOUTHWEST",70,"WASHINGTON","087","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,83
"COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,52.8
"COUNTY","ILLINOIS","17","CENTRAL",40,"DE WITT","039","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,43.9
"COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","ACRES BEARING","TOTAL","NOT SPECIFIED",0,12.9
"COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","ACRES GROWN","TOTAL","NOT SPECIFIED",0,8.5
"COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,52.8
"COUNTY","ILLINOIS","17","CENTRAL",40,"MACON","115","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,43.9
"COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","CENTRAL",40,"MASON","125","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,52.8
"COUNTY","ILLINOIS","17","CENTRAL",40,"MCLEAN","113","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,43.9
"COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,52.8
"COUNTY","ILLINOIS","17","CENTRAL",40,"TAZEWELL","179","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,43.9
"COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","ACRES GROWN","TOTAL","NOT SPECIFIED",6,8.5
"COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,36.06
"COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",6,52.8
"COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",6,43.9
"COUNTY","ILLINOIS","17","CENTRAL",40,"WOODFORD","203","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",4,43.7
"COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",4,52.8
"COUNTY","ILLINOIS","17","EAST",50,"CHAMPAIGN","019","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,43.9
"COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","ACRES BEARING","TOTAL","NOT SPECIFIED",3,12.9
"COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","ACRES GROWN","TOTAL","NOT SPECIFIED",3,8.5
"COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",9,52.8
"COUNTY","ILLINOIS","17","EAST",50,"IROQUOIS","075","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",9,43.9
"COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","EAST",50,"VERMILION","183","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,36.06
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CLAY","025","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,52.8
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"CUMBERLAND","035","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,43.9
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,52.8
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"EDGAR","045","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,43.9
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,52.8
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"JASPER","079","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,43.9
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"MOULTRIE","139","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,52.8
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"RICHLAND","159","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,43.9
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","ILLINOIS","17","EAST SOUTHEAST",70,"SHELBY","173","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",3,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"BOONE","007","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"COOK","031","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"COOK","031","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"COOK","031","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"COOK","031","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DE KALB","037","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DE KALB","037","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DE KALB","037","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DE KALB","037","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DU PAGE","043","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DU PAGE","043","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DU PAGE","043","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,52.8
"COUNTY","ILLINOIS","17","NORTHEAST",20,"DU PAGE","043","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",3,43.9
"COUNTY","ILLINOIS","17","NORTHEAST",20,"GRUNDY","063","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"GRUNDY","063","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"GRUNDY","063","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,36.06
"COUNTY","ILLINOIS","17","NORTHEAST",20,"GRUNDY","063","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"GRUNDY","063","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"GRUNDY","063","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"KENDALL","093","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"KENDALL","093","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"KENDALL","093","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"KENDALL","093","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",2,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LA SALLE","099","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LA SALLE","099","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LA SALLE","099","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LA SALLE","099","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,0.05
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LAKE","097","ACRES GROWN","TOTAL","NOT SPECIFIED",1,8.5
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LAKE","097","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",1,3.2
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LAKE","097","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",5,43.9
"COUNTY","ILLINOIS","17","NORTHEAST",20,"LAKE","097","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",5,43.7
"COUNTY","ILLINOIS","17","NORTHEAST",20,"MCHENRY","111","ACRES BEARING","TOTAL","NOT SPECIFIED",58,12.9
"COUNTY","ILLINOIS","17","NORTHEAST",20,"MCHENRY","111","ACRES GROWN","TOTAL","NOT SPECIFIED",77,8.5
"COUNTY","ILLINOIS","17","NORTHEAST",20,"MCHENRY","111","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",19,3.2
"COUNTY","ILLINOIS","17","NORTHEAST",20,"MCHENRY","111","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",11,52.8
"COUNTY","ILLINOIS","17","NORTHEAST",20,"MCHENRY","111","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",19,43.9
"COUNTY","ILLINOIS","17","NORTHEAST",20,"MCHENRY","111","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",12,43.7
"COUNTY","ILLINOIS","17","NORTHEAST",20,"WILL","197","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHEAST",20,"WILL","197","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHEAST",20,"WILL","197","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",1,52.8
"COUNTY","ILLINOIS","17","NORTHEAST",20,"WILL","197","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",1,43.9
"COUNTY","ILLINOIS","17","NORTHWEST",10,"BUREAU","011","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHWEST",10,"BUREAU","011","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHWEST",10,"BUREAU","011","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",3,3.2
"COUNTY","ILLINOIS","17","NORTHWEST",10,"BUREAU","011","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",3,52.8
"COUNTY","ILLINOIS","17","NORTHWEST",10,"BUREAU","011","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",8,43.9
"COUNTY","ILLINOIS","17","NORTHWEST",10,"BUREAU","011","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",5,43.7
"COUNTY","ILLINOIS","17","NORTHWEST",10,"CARROLL","015","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHWEST",10,"CARROLL","015","ACRES GROWN","TOTAL","NOT SPECIFIED",1.38855909919121e+168,26.39
"COUNTY","ILLINOIS","17","NORTHWEST",10,"CARROLL","015","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,36.06
"COUNTY","ILLINOIS","17","NORTHWEST",10,"CARROLL","015","OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED",2,52.8
"COUNTY","ILLINOIS","17","NORTHWEST",10,"CARROLL","015","OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED",4,43.9
"COUNTY","ILLINOIS","17","NORTHWEST",10,"CARROLL","015","OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED",2,43.7
"COUNTY","ILLINOIS","17","NORTHWEST",10,"JO DAVIESS","085","ACRES BEARING","TOTAL","NOT SPECIFIED",4.51964878900479e+190,27.11
"COUNTY","ILLINOIS","17","NORTHWEST",10,"JO DAVIESS","085","ACRES GROWN","TOTAL","NOT SPECIFIED",14,8.5
"COUNTY","ILLINOIS","17","NORTHWEST",10,"JO DAVIESS","085","ACRES NON-BEARING","TOTAL","NOT SPECIFIED",0,36.06
